pclass,survived,name,sex,age,sibsp,parch,ticket,fare,embarked
2,0,991,1,10.0,4,1,657,29.125,1
2,0,992,1,4.0,4,1,657,29.125,1
2,0,993,1,7.0,4,1,657,29.125,1
2,0,994,1,2.0,4,1,657,29.125,1
2,0,995,1,8.0,4,1,657,29.125,1
2,0,996,0,39.0,0,5,657,29.125,1
2,0,1002,0,22.0,0,0,334,39.6875,2
2,0,1004,1,35.0,0,0,897,7.125,2
2,1,1005,0,28.0,0,0,393,7.7208,1
2,0,1006,1,28.0,0,0,586,14.5,2
2,0,1007,0,28.0,0,0,586,14.5,2
2,0,1010,1,50.0,1,0,733,14.5,2
2,0,1011,0,47.0,1,0,733,14.5,2
2,0,1014,1,28.0,0,0,838,8.05,2
2,0,1016,1,28.0,0,0,342,7.775,2
2,0,1018,0,2.0,1,1,630,20.2125,2
2,0,1019,1,18.0,1,1,630,20.2125,2
2,0,1020,0,41.0,0,2,630,20.2125,2
2,1,1024,0,28.0,0,0,405,8.05,2
2,0,1028,1,50.0,0,0,727,8.05,2
2,0,1031,1,16.0,0,0,714,8.05,2
2,1,1032,1,28.0,0,0,661,7.75,1
2,0,1033,1,28.0,0,0,644,24.15,1
2,0,1039,1,28.0,0,0,265,7.2292,0
2,0,1040,1,25.0,0,0,266,7.225,0
2,0,1041,1,28.0,0,0,270,7.225,0
2,0,1043,1,28.0,0,0,614,7.7292,1
2,0,1044,1,28.0,0,0,786,7.575,2
2,0,1045,1,38.5,0,0,870,7.25,2
2,0,1046,1,28.0,8,2,776,69.55,2
2,0,1047,1,14.5,8,2,776,69.55,2
2,0,1048,0,28.0,8,2,776,69.55,2
2,0,1049,0,28.0,8,2,776,69.55,2
2,0,1050,0,28.0,8,2,776,69.55,2
2,0,1051,0,28.0,8,2,776,69.55,2
2,0,1052,1,28.0,8,2,776,69.55,2
2,0,1053,1,28.0,8,2,776,69.55,2
2,0,1054,1,28.0,8,2,776,69.55,2
2,0,1055,1,28.0,1,9,776,69.55,2
2,0,1056,0,28.0,1,9,776,69.55,2
2,0,1058,1,24.0,0,0,687,9.325,2
2,1,1059,0,21.0,0,0,408,7.65,2
2,0,1061,1,39.0,0,0,335,7.925,2
2,0,1062,1,28.0,2,0,255,21.6792,0
2,0,1063,1,28.0,2,0,255,21.6792,0
2,0,1064,1,28.0,2,0,255,21.6792,0
2,1,1065,0,1.0,1,1,837,16.7,2
2,1,1067,0,24.0,0,2,837,16.7,2
2,1,1066,0,4.0,1,1,837,16.7,2
2,1,1068,1,25.0,0,0,420,9.5,2
2,0,1069,1,20.0,0,0,731,8.05,2
2,0,1070,1,24.5,0,0,406,8.05,2
2,0,1071,1,28.0,0,0,579,7.725,1
2,0,1074,1,28.0,0,0,504,7.8958,2
2,0,1079,1,28.0,0,0,638,7.75,1
2,1,1080,1,29.0,0,0,429,9.5,2
2,0,1081,1,28.0,0,0,771,15.1,2
2,1,1083,0,28.0,0,0,386,7.7792,1
2,0,1084,1,28.0,0,0,650,8.05,2
2,0,1090,1,28.0,0,0,890,8.05,2
2,0,1094,1,22.0,0,0,262,7.2292,0
2,0,1095,1,28.0,0,0,665,8.05,2
2,0,1096,1,40.0,0,0,533,7.8958,2
2,0,1097,1,21.0,0,0,900,7.925,2
2,1,1098,0,18.0,0,0,327,7.4958,2
2,0,1100,1,4.0,3,2,463,27.9,2
2,0,1101,1,10.0,3,2,463,27.9,2
2,0,1102,0,9.0,3,2,463,27.9,2
2,0,1103,0,2.0,3,2,463,27.9,2
2,0,1104,1,40.0,1,4,463,27.9,2
2,0,1105,0,45.0,1,4,463,27.9,2
2,0,1106,1,28.0,0,0,496,7.8958,2
2,0,1109,1,28.0,0,0,892,8.05,2
2,0,1112,1,28.0,0,0,344,8.6625,2
2,0,1117,1,28.0,0,0,662,7.75,1
2,1,1119,0,28.0,0,0,395,7.7333,1
2,0,1123,1,19.0,0,0,481,7.65,2
2,0,1124,1,30.0,0,0,708,8.05,2
2,0,1125,1,28.0,0,0,709,8.05,2
2,0,1131,1,32.0,0,0,915,8.05,2
2,0,1133,1,28.0,0,0,490,7.8958,2
2,0,1134,1,33.0,0,0,521,8.6625,0
2,1,1135,0,23.0,0,0,775,7.55,2
2,0,1136,1,21.0,0,0,711,8.05,2
2,0,1144,1,19.0,0,0,487,7.8958,2
2,0,1145,0,22.0,0,0,696,9.8375,2
2,1,1146,1,31.0,0,0,903,7.925,2
2,0,1149,1,27.0,0,0,346,8.6625,2
2,0,1150,0,2.0,0,1,435,10.4625,2
2,0,1151,0,29.0,1,1,435,10.4625,2
2,1,1152,1,16.0,0,0,893,8.05,2
2,1,1153,1,44.0,0,0,896,7.925,2
2,0,1154,1,25.0,0,0,889,7.05,2
2,0,1156,1,74.0,0,0,436,7.775,2
2,1,1157,1,14.0,0,0,690,9.225,2
2,0,1158,1,24.0,0,0,549,7.7958,2
2,1,1167,1,25.0,0,0,547,7.7958,2
2,0,1171,1,34.0,0,0,583,8.05,2
2,1,1172,1,0.42,0,1,232,8.5167,0
2,0,1173,1,28.0,1,0,228,6.4375,0
2,0,1174,1,28.0,0,0,275,6.4375,0
2,0,1175,1,28.0,0,0,278,7.225,0
2,1,1176,0,16.0,1,1,232,8.5167,0
2,0,1177,1,28.0,0,0,366,8.05,2
2,0,1179,1,28.0,1,0,652,16.1,2
2,1,1180,0,28.0,1,0,652,16.1,2
2,0,1181,1,32.0,0,0,907,7.925,2
2,0,1182,1,28.0,0,0,659,7.75,1
2,0,1183,1,28.0,0,0,498,7.8958,2
2,0,1184,1,30.5,0,0,587,8.05,2
2,0,1186,1,44.0,0,0,590,8.05,2
2,0,1187,1,28.0,0,0,267,7.2292,0
2,1,1188,1,25.0,0,0,785,0.0,2
2,0,1189,1,28.0,0,0,239,7.2292,0
2,1,1190,1,7.0,1,1,243,15.2458,0
2,1,1191,0,9.0,1,1,243,15.2458,0
2,1,1192,0,29.0,0,2,243,15.2458,0
2,0,1197,1,36.0,0,0,529,7.8958,2
2,1,1198,0,18.0,0,0,674,9.8417,2
2,1,1199,0,63.0,0,0,670,9.5875,2
2,0,1300,1,28.0,1,1,734,14.5,2
2,0,1301,1,11.5,1,1,734,14.5,2
2,0,1302,1,40.5,0,2,734,14.5,2
2,0,1203,0,10.0,0,2,424,24.15,2
2,0,1204,1,36.0,1,1,424,24.15,2
2,0,1205,0,30.0,1,1,424,24.15,2
2,0,1303,1,28.0,0,0,427,9.5,2
2,0,1207,1,33.0,0,0,430,9.5,2
2,0,1208,1,28.0,0,0,422,9.5,2
2,0,1209,1,28.0,0,0,432,9.5,2
2,0,1210,1,47.0,0,0,418,9.0,2
2,0,1211,0,18.0,2,0,417,18.0,2
2,0,1212,1,31.0,3,0,416,18.0,2
2,0,1213,1,16.0,2,0,417,18.0,2
2,0,1214,0,31.0,1,0,416,18.0,2
2,1,1215,1,22.0,0,0,251,7.225,0
2,0,1217,1,20.0,0,0,570,7.8542,2
2,0,1218,0,14.0,0,0,565,7.8542,2
2,0,1219,1,22.0,0,0,534,7.8958,2
2,0,1220,1,22.0,0,0,419,9.0,2
2,0,1224,1,28.0,0,0,578,8.05,2
2,0,1228,1,28.0,0,0,769,7.55,2
2,0,1235,1,28.0,0,0,887,8.05,2
2,0,1242,1,32.5,0,0,426,9.5,2
2,1,1247,0,38.0,0,0,282,7.2292,0
2,0,1256,1,51.0,0,0,440,7.75,2
2,0,1260,1,18.0,1,0,329,6.4958,2
2,0,1261,1,21.0,1,0,328,6.4958,2
2,1,1263,0,47.0,1,0,581,7.0,2
2,0,1265,1,28.0,0,0,399,8.7125,2
2,0,1266,1,28.0,0,0,843,7.55,2
2,0,1269,1,28.0,0,0,723,8.05,2
2,0,1270,1,28.5,0,0,676,16.1,2
2,0,1274,1,21.0,0,0,888,7.25,2
2,0,1275,1,27.0,0,0,365,8.6625,2
2,0,1276,1,28.0,0,0,715,7.25,2
2,0,1277,1,36.0,0,0,423,9.5,2
2,0,1281,1,27.0,1,0,252,14.4542,0
2,1,1282,0,15.0,1,0,252,14.4542,0
2,0,1284,1,45.5,0,0,235,7.225,0
2,0,1285,1,28.0,0,0,240,7.225,0
2,0,1286,1,28.0,0,0,234,14.4583,0
2,0,1288,0,14.5,1,0,258,14.4542,0
2,0,1289,0,28.0,1,0,258,14.4542,0
2,0,1290,1,26.5,0,0,249,7.225,0
2,0,1291,1,27.0,0,0,263,7.225,0
2,0,1292,1,29.0,0,0,345,7.875,2
